5.53466,2.92701,0.027656
5.78434,2.56333,0.0143512
5.63534,1.94527,0.0145852
6.46778,2.23698,0.0285619
5.93575,2.37477,0.019677
5.63887,2.79288,0.00722243
6.06701,2.66717,0.00417656
5.72424,1.91787,0.0090852
5.74261,2.50189,0.0101253
5.89503,2.29786,0.00258724
6.42757,1.99257,0.00452861
6.17124,2.61463,0.00447814
5.67718,2.38695,0.0270536
5.98184,1.98946,0.0331748
6.28231,2.23431,0.0207762
6.21909,2.60453,0.0192403
5.31592,2.30682,0.0110873
6.01283,2.5568,0.0138842
5.37472,2.45636,0.00902065
6.06249,1.8534,-0.00453605
5.82922,3.25217,0.00245111
5.78906,2.94095,0.00162528
5.93992,2.02396,0.0202593
5.7047,2.30016,0.0275799
5.52891,1.95599,0.0123352
5.98442,2.14432,0.000489975
5.47352,2.34679,0.0197637
6.104,2.32922,0.0244076
5.54275,2.58401,0.0119493
5.87637,2.68913,0.0135975
5.81574,1.95498,0.020416
5.60677,2.36821,0.00409344
5.54603,2.22529,0.00953262
5.78674,2.57496,-0.00826864
5.53887,2.63245,0.020568
6.12697,2.48474,0.0110164
5.54823,2.07995,0.0206326
6.22733,1.78499,0.0278913
5.81126,2.33226,0.0197569
5.94365,2.4514,0.0121779
5.87977,2.50357,0.025476
6.51922,2.52674,0.00467424
5.73653,2.24729,0.018541
5.7806,2.24973,0.0290695
6.00306,2.01993,0.000186933
5.78473,1.99547,0.0239326
6.08309,2.48018,0.0273254
6.06127,2.00471,0.0278834
6.24956,2.3205,0.0287078
6.16546,2.63199,0.0266623
6.43642,2.55932,0.00785923
6.28311,2.47209,0.0365999
5.86182,2.28936,0.0142643
5.85968,1.85712,0.00269651
5.78335,2.20113,0.0267692
5.51565,2.83867,-0.000972927
5.66793,2.53042,0.00267159
6.00658,2.36276,0.0184853
5.67529,2.22075,0.0178438
5.10238,2.50095,0.0232297
5.51582,2.27718,0.0310219
6.17069,2.54345,0.0137008
6.18033,2.52621,-0.0123003
6.24124,2.543,0.00746468
6.1112,2.49653,0.00560486
5.6931,2.20714,0.00865698
6.00524,2.1264,0.000505813
6.00306,2.60098,0.00852214
5.94414,2.69665,0.0102801
5.82331,2.56689,0.0151046
6.01367,2.62809,0.00780201
5.8596,2.3899,0.00942394
5.80458,2.42241,0.0233013
5.57771,2.52962,0.00857234
5.50227,2.73363,0.0327304
5.87081,2.31187,0.00632511
5.73649,2.44931,0.00341105
6.32534,2.60842,0.00802943
5.93496,2.01448,0.0185658
6.1856,2.41322,0.0188839
5.8785,2.23166,0.0208112
5.9661,2.57045,0.00649917
6.14413,2.2713,0.00723049
5.99926,3.26549,0.0182858
6.16496,2.63323,0.0132663
5.83003,2.59573,0.0218969
5.84082,2.69609,0.00712023
6.17657,1.97501,0.0301172
6.63282,2.29475,0.010498
5.76987,2.18732,-0.00374193
6.23206,2.60591,0.0164346
5.85248,2.67705,0.00191172
5.75284,2.37082,0.0316223
5.47748,3.11977,0.0165825
5.6846,2.51359,0.00323047
5.97866,2.25413,0.0174196
5.96899,2.26922,0.0199543
5.43796,1.92479,0.0156651
5.98345,2.44002,0.020424
6.46927,2.69389,0.033749
5.99926,2.56595,0.0121897
5.96765,2.44359,0.0240712
5.98678,2.62364,0.00438154
5.49353,3.0514,0.0076493
5.95311,1.98952,0.00530672
6.45059,2.8779,0.023665
6.03251,2.73172,0.0123882
6.71558,2.67118,-0.00340508
5.50059,2.65658,0.029647
6.13666,2.46302,0.00125432
6.10845,2.75815,0.0151195
5.83367,2.84653,0.0143396
5.63933,2.49124,0.0284166
5.84554,2.79234,0.0156918
5.45676,2.42248,0.00309679
5.61156,2.65569,-0.00321359
5.67594,2.9877,0.00567668
6.14354,2.48488,0.0218116
6.43775,1.9302,0.0189441
6.22303,2.30537,0.0176054
5.88408,2.15624,-0.00423844
5.86321,2.65412,0.00972357
5.60653,2.87231,0.00481797
5.6524,2.21211,0.0160736
6.03973,2.29982,0.0196624
6.50804,1.80933,0.0266482
5.79191,2.89206,0.020153
6.09563,2.50473,0.013422
5.98931,2.43255,0.00850542
6.17791,2.23059,0.00880574
6.1596,2.78273,0.00594768
5.72156,2.68158,0.0110574
5.91499,1.99429,0.0048313
6.48926,2.31412,0.0193581
5.95773,2.12381,0.0245221
5.86097,2.52911,0.0088496
6.04025,2.44036,0.0113235
6.24593,2.05865,0.0162985
5.40778,2.61863,0.00798607
5.78621,2.72374,0.00972008
5.49722,2.06726,0.0216094
5.88195,2.72276,0.0107386
5.84322,2.87347,0.0385375
6.0053,2.70214,0.00775604
6.05081,2.29665,0.0187979
5.20752,2.37789,0.0116603
6.31124,2.35036,0.010125
6.12747,2.57998,0.0253157
5.4429,2.53771,0.00341551
5.56994,2.20256,0.00802069
6.13998,2.8125,0.00901642
6.13916,2.3675,0.0145399
5.47713,2.20644,0.0467155
5.2829,2.50429,0.0266016
5.67637,2.38554,0.0249516
5.89016,2.36825,0.0128905
5.57771,2.93727,0.0398383
6.24135,2.25459,0.0290281
5.94866,2.40766,0.000238239
6.33315,2.50163,-0.00402504
5.96236,2.6268,0.0188307
6.40176,1.97643,0.0276929
5.45659,2.45171,0.000986305
5.84684,2.60882,0.0176475
6.0934,2.79567,0.0101336
6.1976,2.72006,0.0437188
5.74854,2.69227,0.0161299
6.16516,2.20877,0.0119799
5.89118,2.61092,-0.000942508
5.48314,2.65376,0.0144301
6.26288,2.20833,0.0221006
5.65546,3.02357,0.0118578
5.87888,2.26986,0.00524134
6.3031,2.61517,0.016145
5.53201,3.1011,0.0136511
5.70238,2.90423,0.00426451
5.67362,2.61403,0.0197658
5.81557,2.18072,0.00938156
6.02454,2.63702,0.0087431
5.98796,2.44924,-0.00214332
5.29789,2.19961,0.00439687
5.72151,1.96219,0.00877053
6.09797,1.90702,0.0156142
5.84711,2.58991,0.00146016
5.96739,2.44557,0.026811
5.75587,2.60353,0.0112717
5.43777,2.63446,0.0206267
5.99412,2.8741,-0.00437367
5.59241,2.25156,0.00583543
6.0353,2.24492,0.0227749
5.46772,2.41056,0.021681
6.11932,2.75964,0.0161232
6.11799,2.45401,0.0213238
6.13769,2.82438,0.0220091
5.51388,2.97689,0.024909
5.86994,2.05679,0.0412719
6.0109,2.40697,0.0121444
5.77603,2.17038,0.0119194
6.34848,2.38982,0.00774919
5.51411,2.41339,0.0196993
